x,y,z
0.2100297166988077,-0.1940951728168229,-0.1357410291715318
0.1600499859375344,-0.1578400385062451,-0.1134210021638047
0.6420662341262976,-0.56190838573541,0.1298866294309393
0.5721751487767921,-0.4732359904253523,0.1343088790443994
0.6277422211777118,-0.5844454311460792,0.0952269380737226
-0.0502238949526867,0.2866357560013144,-0.2059027841966586
-0.0926646485422826,0.3358097994208929,-0.1813085218851399
-0.0814871175568521,0.3840726942515117,-0.1805601183629321
-0.0760737414852492,0.3465459275999938,-0.2185385019443543
-0.0998747402982799,0.2548308958669415,-0.1148612185584467
-0.143443294187071,0.0791366688445545,0.2563473374586166
-0.1372348197223821,0.0656229620139769,0.1609334754683086
-0.8758534875344679,-0.2589472893050229,0.0742784031199546
-0.7769484458713941,-0.2004797312697713,0.0671630803798266
-0.526582909358644,-0.0143368699752818,0.0515793581419107
-0.6319221525973153,-0.0849103213738639,0.059738985717275
-0.3358858143445581,0.0885067187201268,0.0329249617890515
0.3628896616337978,-0.3786789335502239,-0.0646360282389827
0.2798097080222712,-0.2915176732875142,-0.0417863695333203
-0.2827628871931397,0.006348286963593,0.1297838754984203
-0.1794673311510057,-0.0346551477590555,0.0265797323335476
-0.386096654441694,0.1384091941803683,-0.2126080213440055
-0.5094245599368321,0.1628508098647763,-0.2710063261966373
-0.1992491781967082,0.1992226745644869,-0.0623947650386446
-0.5770872415778755,0.1759946122152191,-0.303508327510863
0.1449729621258949,0.1833192390467569,0.0484935622177565
0.3320885142078931,0.0297549891552458,0.1037569633879034
0.2771633140620941,0.0861378647070079,0.080919495289452
0.0087668330549442,0.3624359756918349,-0.0289717156386604
0.1922617660463149,0.0925470141121449,0.1090822421720506
-0.0577348081965382,0.4071928337003618,0.0082365936810639
-0.0363695147632772,0.4417224186948674,0.0046186074948298
-0.1010017999553641,0.3094375515211857,0.0794613266204456
-0.0528504579752817,0.4782324787954855,0.0176054360137759
-0.0454356419219341,0.4046897003653346,-0.0760815611051854
-0.0671981796615079,0.3120981887760105,0.131135529588789
-0.1839233624291627,0.0729322495681547,0.0762982897077411
-0.1775668490300231,0.0428778539928739,0.1018654161513997
-0.2294084492226278,0.074824525378156,-0.0948694154254434
-0.2354685049803987,0.0499552764009852,-0.4511549847537682
-0.2525436701104219,0.0345822304730194,-0.3274792479457996
-0.0383018772253017,-0.2592463256863149,-0.4483966108808026
-0.0385420538156189,-0.251163167355583,-0.4335205704892402
-0.0610139200690985,-0.1941242708088436,-0.3646439272144285
0.0342729523473383,0.0608161480010657,0.4110907974809487
-0.0932184066403777,0.0920200617562241,0.1848976298346011
0.073383827985872,0.0519742218257019,0.4829490472905296
0.1561989574727846,0.0202978110820916,0.5570364119509139
-0.1820105572966369,-0.2949019615801566,0.1515171416369521
-0.0742790174518597,-0.3399821273340204,0.1114985044679783
-0.1359148451915789,-0.0862345626946582,-0.0752123225339307
-0.0229926146988742,-0.1666892112713011,-0.143787040237499
-0.2761340303982286,0.0547128116176359,0.0233592312097147
0.0688229035562946,-0.3973611520251,-0.192699819834402
-0.0297551129764438,-0.270378600269505,-0.2851545668138058
0.1090847830226583,-0.4083645729272651,-0.2195672487324357
0.1265138664194852,-0.3267413595608336,-0.2109614971392796
-0.1487706162509927,0.6030474825725295,0.0684846136420664
-0.049022479296981,0.5295546192486501,0.164583803898036
-0.1901339062071226,-0.0148829417372165,0.0597286188765295
-0.1847077457665586,0.1035779325965136,0.1600529214842974
-0.101233499418621,0.0936828348672789,0.1562885921559109
-0.2254745839019724,-0.0035408081948266,-0.0606642743557291
0.1404788616997563,-0.1215611588416594,0.1951289136950574
0.0192253204297674,-0.2721590354998042,0.0990201962623989
0.2142248102844454,-0.1027308908355912,0.2309389640549571
0.1449915529150887,0.0495671370392108,0.2003614054607454
0.3573010645871158,-0.1931957537923222,0.2149629638076027
0.3083016644495477,-0.219592199464384,0.0846276395316028
0.3855354169302259,-0.1572211854161286,0.2552732147715897
0.3152246570719188,-0.1657560080798123,0.2688589865281881
0.3320331783522658,-0.1768641965225185,0.2849067579129065
0.0385543740175429,0.4465888803936312,0.2246450526386173
0.0288189309803781,0.4061150481824024,0.2008211467324968
-0.2851205764260908,0.0807815263310534,0.1984140683292564
-0.2800738962718483,0.1165789907307518,0.2263429947417571
0.0400107391047734,0.3200522304118023,-0.214540247933451
0.0878239202170512,0.233589400614999,-0.1482779439519341
-0.0313029191494657,-0.2364202634972225,-0.40596717966155
-0.0649939914700294,-0.241724262040712,-0.3428062529540315
-0.0160217878244119,-0.1950466651528121,-0.3659901459241345
0.068510700193742,-0.002283144207658,0.0831308345837352
0.1599362490598764,-0.0326225186771845,0.0098003820778045
0.7127285692199127,-0.3683806722083587,0.0854994100098299
0.6816600286643252,-0.4598340239416852,0.1064678597045691
0.3694777297715535,-0.6616077233398208,0.8753774851115158
0.3036002398650171,-0.6459434359036541,0.8032041421708196
0.4437660988089077,-0.6666346248360561,0.93894872121308
0.4372228344420635,-0.6778642015821331,0.9527494482846458
0.324240578777734,-0.221515038508383,0.0460447429639297
0.3177336386685795,-0.1594153451075889,0.0667981079309822
0.4864405979308077,-0.3864044771460718,0.1657977958895343
-0.160565855245076,0.2420314801777845,0.0192810745687762
-0.058242641798676,0.2813538515036699,-0.12734316201648
-0.2399487487412029,0.1826299850526278,0.055907386234768
-0.0864904108842639,0.2846956097149607,0.0445623113439301
-0.0325893268815895,0.0118431575426621,-0.2152266199041675
0.050459138403324,0.0154229818569461,-0.120841780812754
-0.0352846109081655,0.1081344115315165,-0.2612642105333534
-0.2527076293791939,0.2340102107905087,-0.0712891891372085
-0.2058441773228409,0.1256688832842027,-0.0244846114337551
-0.1529458080283381,0.1693872179495482,0.0589939857209757
-0.1085096606044054,0.1471907603713128,0.1706768415845413
-0.0638933664601138,0.0450995343787882,0.1422596088104263
-0.033712670911092,0.2606578923225893,0.1572209492229455
-0.1279349102279108,0.4921236809154671,-0.3923510897104614
-0.1452813690638421,0.5302455534039368,-0.42924734294358
-0.0948154047875355,0.4165786568491392,-0.3202806125473068
0.2227143533896473,0.2609116483631747,0.3818083545276705
0.1408714948215527,0.2233261500883696,0.3320299819780241
-0.0434821635825376,0.1246844152478715,-0.3959992900610836
0.4291411558742378,0.2832662043087793,0.0065303281901239
0.3296997991761211,0.2307534269317742,0.0041308869077823
-0.144158685989212,0.0089919211604469,-0.0363514781623701
-0.1636071260127899,-0.1203112650226593,-0.2115396164053306
-0.0492037183930779,0.1480605380508458,0.1426613072784692
-0.2343684267897123,0.1289067298988369,-0.1983186284300595
0.0569391901906258,0.1795720180641843,0.2657088162486599
-0.081012541369586,0.0620798945505133,0.2570151580930384
0.0502499651413682,0.2128053631002237,0.1199774109566358
0.1462523153256326,0.2330445567618285,0.3027002901321858
-0.1684978153760273,0.105024561980272,-0.2449673156193486
-0.2175494024361354,-0.0218308307408775,-0.1870653011099385
-0.0945656644296954,0.2970916867905721,-0.2527025782463236
-0.1328593358917749,0.0181672415290844,-0.2670747323875871
0.0129088275461256,0.5189822923435565,-0.2622666911763727
0.0067404350354467,0.448237836068165,-0.2159492987780203
0.0503206489175898,0.5689901005031329,-0.26376260318695
0.0991997684248669,0.6555661935628079,-0.310658267602234
0.1179618709673597,0.153856877918582,-0.0349655028462628
0.1133505219689063,0.0717196608419269,-0.0689504603278988
0.1337643721157909,0.1783602123867028,-0.1032978462934327
-0.154074504413687,0.5735839528662017,-0.2174835994182732
-0.1621804825414312,0.6953791895002619,-0.1998690731793512
-0.1243551427748419,0.4437315959492661,-0.2109684450592284
0.6729787004256339,-0.4992354630379074,0.1187271328558436
0.010947754470375,-0.1384194446795183,0.1382131826257258
-0.1231570706709033,-0.0499914284811355,0.1068285238005196
0.1568199968957098,-0.2058119729293658,0.1429477864398549
-0.0392890433417009,0.2671395646916933,0.2001339791473118
0.1453729645980592,0.3735416823718282,0.0775740055240815
0.024571439819223,0.0888938275823782,-0.2483228008133535
-0.0286484252282159,0.4213439787818399,-0.1991729076610897
-0.2085738624340548,-0.3204816176955036,-0.5016409293698437
-0.2238423439102389,-0.4139888039271009,-0.600768806754302
0.2457030464930585,-0.0165506149142074,0.6277026509343606
0.3886095737709261,-0.0848916597871828,0.7001110504531782
0.2134037344800622,-0.0330336831032812,-0.3081738719160223
0.122899085076712,-0.0979176265259727,-0.2780771332450125
0.2665303373472224,-0.0743437842063745,-0.2852915833290063
0.3132722921203624,-0.0641346508479755,-0.231009451711509
0.0596042375167782,0.0369030251527967,-0.3448457608482108
0.0772109564855478,0.0623308145092068,-0.3599376606211486
0.0569416876674308,-0.0302337050243886,-0.3397828138626761
-0.2062658395226196,0.1878936543392318,0.1141259882475476
-0.1782409628456164,0.0145226132732283,0.1663702085704388
0.0524132076612506,0.5156415501968532,0.2749163005540431
0.1233325489542694,0.1304231886914388,-0.0521930880126434
0.3198554974152174,-0.0097362952827021,0.021377801354173
0.2423753682111278,0.2249440979102016,-0.0496620793866045
0.1865040269472813,0.194903042731811,-0.039944374512652
0.1290759419361999,0.6306949323360351,-0.3210755705272024
0.1605519261033311,0.7122732774412835,-0.3124782279028031
0.0928631114237044,0.478906962590117,-0.3096161281339115
-0.1216028293278155,0.6283000770021109,-0.4810709922570294
-0.1129987369367943,0.5505231846364663,-0.4227810646127463
-0.1328593903202442,0.7225832012066131,-0.552396610835442
-0.0891859804451862,0.386172825609687,0.1841243626632972
0.490417601720297,-0.66497444656309,0.9865931974747404
0.2008955120265058,0.1506900636791928,-0.3839933460354054
0.1463439442966757,0.2608211125366001,-0.3986919816716652
-0.2344746295660627,0.0202341382707493,-0.120595778946942
-0.2068885373063447,-0.1039622598438854,0.2441426473974171
-0.2565698476913243,-0.1339460992999377,0.3223539912361933
-0.1383828803534574,0.4898931888829493,-0.3054498581863192
-0.0199384747673222,-0.2424762302317466,0.4728549137427926
0.0009007218690383,-0.2082473057766783,0.4052925219862257
-0.0281330340726779,-0.2547423041891335,0.5007489498976359
-0.1131929491134543,0.4543773865990004,-0.1197442760915868
-0.115899978905047,0.4403840958955413,-0.0556042665468398
0.016500820545375,0.343323712644965,-0.3461938814397103
0.0854476850067355,0.3570825313029162,-0.3327563697558581
-0.0184536189363306,0.3836703090807288,-0.3607205959999873
-0.0260268352402538,0.3612890254078802,-0.4029393560462972
0.5799119256906669,0.2507977368130513,-0.1538695402066702
0.6062826625806362,0.2453763368940963,-0.1807408612041978
0.53076180400407,0.2479242057184851,-0.1214058140514887
0.4515522684245538,-0.0147383608862074,-0.0229211594415401
0.5292847866001325,-0.0188507254430135,-0.0619897292854031
0.0114603044772821,0.5254114565390313,-0.2212312303141184
0.0229315755751198,0.5063076991730775,-0.2271957365136076
0.0322608957914701,0.3904211530470942,-0.4305220671819065
0.4305473887096607,-0.1183753999988002,0.2788714332530015
0.3350890085780271,-0.0688567886452936,0.2591541922390354
0.519401027525242,-0.2842950221369316,0.4331241133891282
0.035763162286318,0.3358128132732526,-0.0704837123284711
0.0024576177801687,0.2469097378589398,-0.0664140900246938
-0.0003851624827637,-0.4485761757521766,-0.3295939552913766
-0.0485248919746733,-0.4733363894536624,-0.2884262911137192
0.0623432642818023,0.2290291385940464,-0.0983728898089604
-0.0020703114980888,0.2288020175510731,-0.1776906484735546
-0.606500008728299,0.1849211055102056,-0.3154715314926767
0.1636169844127955,-0.6989411805651796,-0.1149878144743462
0.1381976060035021,-0.5870595601370144,-0.0979629834250868
0.1674493228497544,-0.6955381237426085,-0.0916176500834833
0.1662506919129704,-0.6922477873828071,-0.0765044546169418
0.1854695088772929,-0.631904436862452,0.0629565748349692
-0.1276200278426859,0.461912860677341,-0.1216935795418405
-0.3430652721930129,-0.0323061097243233,0.4248905890264492
-0.2265889228567366,0.0835230347832342,0.2638760175494046
-0.3997365069235548,-0.1089691953011806,0.5060496634787891
0.0113800253603062,-0.1405739484107208,-0.378109890541216
-0.1573317242626034,0.3971772400598161,0.0805271573131629
0.0587873632359845,-0.0542011708255434,-0.0296184535788609
0.0425367944472361,-0.0198612118903049,-0.0864367274854306
0.0766410393318133,-0.2125038332670498,-0.1323882950945796
0.1234012582386045,0.0089515509664817,-0.3059594939246864
0.219803551044441,0.2488717212524325,0.0900250655535012
0.1429487985615354,0.4285701682478189,-0.4221596550504058
-0.1771250794971024,0.0401585299568064,-0.1476577523346368
-0.0912324017471239,0.0689623717181386,-0.0648633062670004
-0.235693224117901,0.0087734942655819,-0.207326673021189
-0.0107155100771628,0.4959735637366884,-0.2209633182772334
-0.3273422149194933,-0.0984351068324348,-0.1705580430553029
-0.2188125881947886,-0.0554282982195381,-0.135311982155282
0.3462732635006003,-0.0747440812600054,-0.2551127274382412
0.0959271111821657,-0.1560745491011272,-0.2864457060297073
0.0370227846249872,-0.3378496904733691,-0.3122411969547581
0.1145842186718783,-0.0474821533854125,-0.2545468414319285
-0.0957388361030168,-0.1763858362499972,0.0410708669043484
-0.0631452518178325,-0.2217905507502551,0.1224783767013865
-0.0463875118567032,-0.2360971353040814,0.2591613139090203
0.1694437643735968,0.0975547041031593,-0.1750884008841669
0.1906914726568778,0.2863353688902785,-0.0333161259857482
0.0423753950782531,0.1262502858992283,-0.2497189206811345
-0.0567929207615994,0.3497188659407483,0.3062727461266456
-0.0557679337506771,0.316527538192961,0.2629075891669697
-0.1393543696060005,0.0097640294491453,0.1459772600215492
-0.1683591464579328,-0.0189119876543384,0.017594357559531
-0.185334847377791,-0.1372949378983624,-0.2503215288975586
0.2117975328382853,0.2318783874308843,0.2245199849489367
0.1455620708083272,0.1853737396118143,0.1640478299267856
0.1087420445069926,0.0947374985486003,-0.1393479064060439
0.0229251708791644,0.107954419538096,-0.1616452462306402
-0.0044542541605242,-0.3259348361447021,0.0759310528566072
-0.237488710821577,-0.0526509851951996,0.1233342938599156
-0.2870612839675843,-0.01162438782688,0.1079346380034115
-0.2261782190292939,-0.098144428421615,0.1877830852092684
-0.2319464389794181,0.0147546314838693,0.0805613039415111
-0.1668424667533895,0.0151057228236331,0.1419657417599069
-0.314372815053037,-0.2823600656111862,-0.1117948503091101
-0.2485455418269177,-0.2337674875153136,-0.0961341998464797
-0.0750899389553688,-0.0554966034575201,-0.0713784069224183
-0.2162906406159066,-0.2354986225016334,-0.0037579978042544
-0.2667305846069988,-0.1450781667678337,-0.0720291256527972
-0.1239756359131477,-0.3575491051955942,-0.1588141005717347
-0.2432243867137083,-0.0817119481847633,-0.1490571885438298
-0.2515203193286451,-0.0937910733986847,-0.2815674601195485
0.0652972134474361,0.0797620542127032,0.0924656767133764
-0.2301207184781963,-0.4177962244381554,0.1257604261791462
-0.2523434053607509,-0.449754156871795,0.1388960469915426
0.3635484833853215,-0.1291916413956509,0.0655481932191428
-0.1556553057415149,-0.2180649674647639,-0.3489498053964305
-0.1602928918467882,-0.1712856283880195,-0.2876619911037092
-0.0290235798183659,-0.2746490766059863,-0.4727448203912497
0.4393823998227703,-0.1123199591405211,0.7134623567938937
-0.3549784940206713,-0.1335046436983819,0.3543815679148931
-0.2416687108355352,-0.1286616262452228,0.2377290701123714
-0.4392512329749397,-0.1223161297108144,0.4444538676360488
-0.2313683303754707,0.0094288135639583,-0.3442698848439597
0.0723230803408316,0.3358817932125141,-0.3811517577909246
-0.0042833533901002,0.0385682135617128,-0.2725898849227602
-0.0824371897911152,-0.0879228911709599,-0.2727457085082133
-0.1456502137251774,-0.0481929052271211,-0.1075852346582109
-0.2636602997130885,0.0171805650667288,-0.1548306391928406
-0.3103626695803263,0.037334070314751,-0.2167056167421748
-0.2628330204205517,0.1358075905846537,0.2353564902134415
-0.1494199958771134,0.197990476281699,0.1223802039933038
-0.2563641089171525,0.2456654052861582,0.1932551273198856
-0.2936214200024422,0.1555293925215828,0.102985952080619
-0.1418183284655721,0.1629720035151687,0.1635536450496909
-0.224507738423614,0.7524265179894635,0.1145809446308267
-0.2522495050484536,0.8084022540460449,0.131454885797825
-0.0551865839634249,-0.0448074488904209,-0.3171242265783702
-0.1913419471755077,-0.3760406817851773,-0.1405049457782086
-0.2341229877420823,-0.4989972972284194,-0.0830956423529433
-0.0389045230457788,0.1233854962802673,-0.3649903452766782
-0.0791960753013323,-0.3148102888980151,-0.4314616654620925
-0.0818518204674135,-0.3978595300986584,0.1298576472735883
-0.1569799670422813,-0.2370818773562629,0.1222336494509423
0.1225821575434998,0.2554441188904639,0.2422667108344076
0.1833846860554478,0.0267880169583292,0.2004034815172786
-0.1621633172772913,-0.5552302810029703,0.0026767376929982
-0.1111953339292823,-0.3882459993754787,-0.0162896441358138
-0.1881304285085452,-0.6385127628289137,0.0129274663607331
-0.1198775206579211,0.3397857376512559,0.0888845130926388
0.1860221455663268,-0.0850895561213065,0.2728165205860762
0.1102668322862599,-0.0440436184394807,0.2218072606310418
0.2226576227829255,0.2539040614905807,0.2383432101946368
-0.0732261553394064,0.0298775123115961,0.302274894327033
-0.0527265405536109,-0.0308574181579382,0.3025177364876036
-0.3122693414360996,-0.0268948180666381,-0.2739579396787771
0.1413040510158859,-0.2251558793871452,-0.252055411193153
0.0801643456809404,0.3759171752950276,-0.3665022118851043
0.077013374238118,0.3611705036763271,-0.2998631005488136
0.2077779468185117,0.0160445562102558,0.0604072149556703
0.2933649871990614,-0.0473024167046915,0.0690093288445026
-0.314473122171987,-0.695888210980968,-0.151349044651847
-0.2876877846934188,-0.6306692266928813,-0.1409767230576295
0.0282216811260624,-0.200993150050284,0.2057531276138464
-0.2223759835068446,-0.2235147341704751,0.1490417810779672
-0.2097956645563494,-0.3994690310329706,0.2106418214523709
-0.3242003600454008,-0.2004861039952128,-0.0602312109126225
-0.3005738652127898,-0.2575227512598351,-0.0203618655761056
0.1328661592671106,0.2277107301686497,-0.0089959967549442
0.0200559771024446,0.4255984372668048,-0.3599935860528315
0.0041272965796453,0.4889501240517633,-0.2742717541394055
0.2060624771810947,0.2987546187688618,0.4021874139678483
-0.059284965233334,0.3640805727651958,0.3242792280824055
0.1050547511506678,-0.0863938372956455,0.3167527099077583
-0.0727919991081722,0.3754531509477635,-0.2643854305903662
-0.1569007879445055,0.3161644650302304,-0.2106320665318813
0.4934947394550655,-0.652603983458797,0.9560859769834972
-0.0504387366609524,0.1712009529320521,0.1818539376613814
-0.8414576526260339,-0.2812764250051427,0.0661096086986354
0.1346877338730738,-0.2709449686798829,-0.4165372566815934
0.0906972957529036,-0.2138027857393921,-0.3289449143375045
0.6307301683919928,-0.1948787971501037,0.0784642171226373
0.6727937417510994,-0.2520549555169727,0.0746437687343943
-0.4351326177666124,-0.1518401919120728,0.5559157864715782
0.068759896898185,0.1648495670762051,-0.0509020226708668
0.0721793190530168,-0.4682533665969994,0.331475946694206
0.0021857480109769,-0.5419431082205499,0.4235713453268234
0.1925124239615376,-0.4863463678334828,0.4010193781091689
0.3355117414694231,-0.0159170408629721,0.0239640367987924
0.284830486102344,-0.0435743658876851,-0.0752638484291651
-0.2691845976982916,-0.0034178353232596,-0.0371189529042466
-0.1694271675348489,0.1781398286422235,-0.3223727613465903
-0.1814629152336899,0.0592155860361803,-0.3002366630230465
-0.2288665743008896,0.2243912710404054,-0.4357192883881788
-0.2886363102285685,-0.0667672493976675,-0.2865910748252741
0.5239118319364172,-0.0952502275999774,0.0932272509203853
0.1574591934128429,-0.2555147097445695,0.1701959538233143
0.2215944745156892,-0.2187611822157337,0.1313745365707696
0.0142266561322716,-0.2354385679488216,0.1880630902600872
-0.221965626065878,-0.1951111671402024,-0.2951438328529713
-0.1777432368631869,-0.0694210745190404,-0.3014704355576307
-0.0997447716887669,-0.0090114713189184,-0.2438578151093352
-0.2313505177225841,-0.1483754438906763,-0.35787883822064
0.1512745547844757,0.3128208317549943,0.0262815350965778
0.1310206628174717,0.369641636790781,-0.0815648048875932
-0.2642937645619928,-0.5723534867646414,-0.1357951035575664
-0.7119835592181643,0.2031057329904476,-0.3684136134366618
0.0034565532902276,0.5337486917495005,-0.2497497931642746
-0.125147059644346,0.177512255621339,0.2098873552699306
-0.1756471366581296,0.2294538237981745,0.3153694843052887
0.1663945140930647,0.3321910540861277,0.3388043590875839
0.1229869083819424,0.172318494568176,-0.1424405883729169
0.1172424293333902,0.051181516839699,-0.0950502438318027
-0.3005993177325014,-0.1432802492887157,-0.3701887893265467
-0.0092604981225203,-0.1391536942349013,0.2812235112568934
0.3185855192788412,-0.211704343039778,0.2147258147388725
-0.3280148238840216,-0.7269132765423353,-0.1570659271170545
-0.116219350472454,0.3736499816534934,0.1381401854791922
-0.0977750279327479,0.3363589434966004,0.128438197716625
-0.4954683570291495,-0.2041775656875326,0.6378376163333871
0.1819340094972656,-0.0989451886613688,-0.0665667124144464
0.1708785557161001,0.0415934515638135,0.033596773194444
0.5608430679924986,-0.3057370473518555,0.4644071218511304
0.595840695451663,-0.3255448307132604,0.4877276881893523
0.2869317139237325,-0.1484538155083919,0.2772058333365597
-0.0304528755745071,0.3345753871799206,-0.3048469099284426
0.049096263631641,0.3979189074906167,-0.2617110414654212
-0.1885683149411963,0.3449058913214993,-0.2306757259573475
0.0176731988553438,0.1214599829437125,-0.0570049524426825
-0.1153082496366435,-0.1936487988420187,-0.1885837464792252
0.095035994533658,-0.1713606139643536,-0.1309698156477821
0.0910836467312355,0.4917710884599541,-0.3308841131541489
-0.0348530985086282,-0.2627134035779984,0.5187726451534725
0.4537812725912621,-0.3818192338531758,0.4638928603747186
-0.2900460231578501,0.0969267453379431,0.3446689850323665
0.0342545062690485,0.4549432977810004,0.2376329839405553
-0.180915546977323,-0.1790212994774606,-0.3486164040399389
0.3507394103114567,-0.4519707934376377,0.4575945501841642
-0.3105079454009031,-0.24413510840244,-0.4587375981319339
-0.2612453325035793,-0.2000388798145381,-0.3889239424631391
-0.1748942247598396,-0.3591651307278795,-0.1147831627295141
-0.1081101737503708,-0.6417163946442723,0.4614077358486016
-0.0799036009283503,-0.5477541296834744,0.3935440571659439
0.6691596010047786,-0.6403511011112659,0.0867295136430833
-0.1091790798867733,0.353268024284853,0.113246246074429
-0.1358689979262437,-0.5220939588511768,-0.2146954934669781
0.3707825576012112,0.1137453484257751,0.1093084904597828
0.0418142864067316,0.54518620066486,0.296152753473942
0.0368932571810101,0.492844977504195,0.2603476229346766
0.2613758559721502,-0.1251671111711434,0.3115252946820186
-0.0584904149065899,0.0661992784804028,-0.2291487439302802
0.5481458893436761,-0.6257338238376742,1.0
-0.2526761659470538,-0.4619037039062489,0.2511786000195017
-0.0542214840224329,0.3336262875715973,-0.3576978890420103
-0.0304966185439834,0.1836530881860452,-0.2688615448004294
-0.0626849469915574,0.4032854608120625,-0.3688324635426591
-0.1410227833846982,-0.4031280162673099,-0.1769078926378639
-0.2121081749166242,0.0054555614155244,-0.2731118372391107
-0.1155595668576809,0.4637526920973343,-0.3643879767769628
-0.3621907715463721,-0.6849159514959453,-0.0706589269477274
-0.3284790461566477,-0.6352931091393842,-0.0733629871266784
0.1018225417499676,0.0892525286306227,0.1932071197194479
-0.7785459198867766,0.2165310413682846,-0.4005145996681037
-0.1694123715021623,-0.4702872366140312,0.2893924339522683
0.5149403136466622,-0.1554369509964371,0.719616377162943
-0.2391637902013488,-0.4915936151256242,-0.6861218969014297
0.1248084240602756,0.4007382366312221,-0.3870211828855727
0.2418724152923773,0.2497518036364745,0.0787528025860839
0.1932504251358073,0.3457113172646182,0.0149518061423698
0.0635859681404697,-0.4262632567385822,0.3973704797875753
0.1156779247737284,-0.543387713379434,0.5409132738091128
0.0147898096505175,-0.3779403802982473,0.2048492977506622
-0.17777738470237,0.2776145787045824,0.2228254980361526
0.2952667221061273,0.3197301005736318,0.3085386741850836
0.3463832417942285,-0.1291070555332319,0.0527078837665093
-0.2420856030024427,-0.4642676913904713,0.0552221743873704
0.0786723956037864,0.2296670757658258,-0.3096846631924551
0.2001371758267823,-0.626870971004152,0.1328136921001099
-0.0494553587688739,0.1253960065717587,0.140825763199342
0.2289519093128535,-0.6149489271642097,0.7081135060094645
-0.1551279739557888,0.019164789940923,-0.3169316967273566
0.6855838182670414,0.2303943723638249,-0.2595805044236845
-0.0391477035676581,0.1171682348089689,-0.3196587334278962
0.0692164578907749,-0.5294222653546212,0.4958342267105948
0.0709316987781274,-0.5818446010293522,0.5448083196270465
0.4446789214318477,-0.1548913001639202,0.0751428008805994
-0.2008886507121261,-0.1348480702603446,0.1030578782991466
-0.1279495860350279,-0.1773167754256152,0.2135826526777119
0.5805476095426956,-0.3084217545188693,0.4935171251895331
-0.2851533662461081,0.8852997274749769,0.1524072122612591
0.6479584617101641,-0.6702414259191297,0.0395703780153182
0.0146512856514753,-0.3261330125918349,0.1648719071178738
